timestamp,packetLength,info,networkInterface.sourceMAC, networkInterface.destinationMAC,internet.sourceIP,internet.destinationIP,internet.protocol,TCP.sourcePort,TCP.destinationPort,TCP.flags,TCP.calculatedWindowSize,UDP.sourcePort,UDP.destinationPort,MQTT.flags,MQTT.message,MQTT.topic,MQTT.messageLength,MQTT.frameCounter
1517688385785204,66,1883  >  52588 [ACK] Seq=1 Ack=884 Win=227 Len=0 TSval=925982 TSecr=1139274,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688386648438,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,41.0661916264,fakeSensor3/sound,32,1
1517688386648455,66,1883  >  59662 [ACK] Seq=1 Ack=1048 Win=227 Len=0 TSval=926197 TSecr=808959,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688387424106,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,79.8567478335,fakeSensor2/sound,32,1
1517688387424134,66,1883  >  52588 [ACK] Seq=1 Ack=918 Win=227 Len=0 TSval=926391 TSecr=1139683,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688387650290,68,Ping Request,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0xc0,-1,-1,0,1
1517688387650327,66,1883  >  59662 [ACK] Seq=1 Ack=1050 Win=227 Len=0 TSval=926448 TSecr=809210,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688387650460,68,Ping Response,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,MQTT,1883,59662,0x018,227,-1,-1,0xd0,-1,-1,0,1
1517688387650575,66,59662  >  1883 [ACK] Seq=1050 Ack=3 Win=229 Len=0 TSval=809210 TSecr=926448,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,TCP,59662,1883,0x010,229,-1,-1,-1,-1,-1,-1,1
1517688387745576,42,Who has 192.168.1.7? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:71:f1:05,PcsCompu_53:41:85,PcsCompu_71:f1:05,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517688387745791,60,192.168.1.7 is at 08:00:27:71:f1:05,08:00:27:71:f1:05,08:00:27:53:41:85,PcsCompu_71:f1:05,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517688388249766,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,38.9349026567,fakeSensor2/sound,32,1
1517688388249792,66,1883  >  52588 [ACK] Seq=1 Ack=952 Win=227 Len=0 TSval=926598 TSecr=1139890,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688388415825,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,102.153347838,fakeSensor3/sound,32,1
1517688388453451,66,1883  >  59662 [ACK] Seq=3 Ack=1084 Win=227 Len=0 TSval=926649 TSecr=809401,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688389468726,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,114.642610974,fakeSensor2/sound,32,1
1517688389468748,66,1883  >  52588 [ACK] Seq=1 Ack=986 Win=227 Len=0 TSval=926902 TSecr=1140194,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688389587736,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,32.0312564333,fakeSensor3/sound,32,1
1517688389587767,66,1883  >  59662 [ACK] Seq=3 Ack=1118 Win=227 Len=0 TSval=926932 TSecr=809694,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688390661895,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,73.6629764042,fakeSensor3/sound,32,1
1517688390661921,66,1883  >  59662 [ACK] Seq=3 Ack=1152 Win=227 Len=0 TSval=927201 TSecr=809963,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688390767953,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,106.220028813,fakeSensor2/sound,32,1
1517688390767985,66,1883  >  52588 [ACK] Seq=1 Ack=1020 Win=227 Len=0 TSval=927227 TSecr=1140519,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688391336400,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,52.1861988061,fakeSensor3/sound,32,1
1517688391336437,66,1883  >  59662 [ACK] Seq=3 Ack=1186 Win=227 Len=0 TSval=927369 TSecr=810131,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688392005735,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,67.6391144014,fakeSensor2/sound,32,1
1517688392005760,66,1883  >  52588 [ACK] Seq=1 Ack=1054 Win=227 Len=0 TSval=927537 TSecr=1140829,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688392347628,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,41.6959896905,fakeSensor3/sound,32,1
1517688392347664,66,1883  >  59662 [ACK] Seq=3 Ack=1220 Win=227 Len=0 TSval=927622 TSecr=810384,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688392666453,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,92.1263246716,fakeSensor2/sound,32,1
1517688392666486,66,1883  >  52588 [ACK] Seq=1 Ack=1088 Win=227 Len=0 TSval=927702 TSecr=1140994,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688392905590,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,79.4804367644,fakeSensor3/sound,32,1
1517688392905627,66,1883  >  59662 [ACK] Seq=3 Ack=1254 Win=227 Len=0 TSval=927762 TSecr=810524,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688393780761,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,79.7098528337,fakeSensor2/sound,32,1
1517688393780779,66,1883  >  52588 [ACK] Seq=1 Ack=1122 Win=227 Len=0 TSval=927980 TSecr=1141272,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688394495222,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,54.1125983505,fakeSensor3/sound,32,1
1517688394495244,66,1883  >  59662 [ACK] Seq=3 Ack=1288 Win=227 Len=0 TSval=928159 TSecr=810921,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688395058616,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,118.410868485,fakeSensor2/sound,32,1
1517688395058637,66,1883  >  52588 [ACK] Seq=1 Ack=1156 Win=227 Len=0 TSval=928300 TSecr=1141592,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688395460512,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,23.6720292734,fakeSensor3/sound,32,1
1517688395460552,66,1883  >  59662 [ACK] Seq=3 Ack=1322 Win=227 Len=0 TSval=928400 TSecr=811162,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688396626088,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,104.315863385,fakeSensor3/sound,32,1
1517688396626118,66,1883  >  59662 [ACK] Seq=3 Ack=1356 Win=227 Len=0 TSval=928692 TSecr=811454,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688396669739,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,32.301774496,fakeSensor2/sound,31,1
1517688396669767,66,1883  >  52588 [ACK] Seq=1 Ack=1189 Win=227 Len=0 TSval=928703 TSecr=1141995,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688398094548,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,28.8383462042,fakeSensor2/sound,32,1
1517688398094573,66,1883  >  52588 [ACK] Seq=1 Ack=1223 Win=227 Len=0 TSval=929059 TSecr=1142351,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688398538895,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,83.4827018546,fakeSensor3/sound,32,1
1517688398538930,66,1883  >  59662 [ACK] Seq=3 Ack=1390 Win=227 Len=0 TSval=929170 TSecr=811932,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688399568423,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,118.654755887,fakeSensor2/sound,32,1
1517688399568453,66,1883  >  52588 [ACK] Seq=1 Ack=1257 Win=227 Len=0 TSval=929427 TSecr=1142719,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688400065091,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,105.155761695,fakeSensor3/sound,32,1
1517688400065134,66,1883  >  59662 [ACK] Seq=3 Ack=1424 Win=227 Len=0 TSval=929551 TSecr=812313,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688400854239,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,47.1624880547,fakeSensor2/sound,32,1
1517688400854264,66,1883  >  52588 [ACK] Seq=1 Ack=1291 Win=227 Len=0 TSval=929749 TSecr=1143041,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688401281924,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,20.8738833658,fakeSensor3/sound,32,1
1517688401281956,66,1883  >  59662 [ACK] Seq=3 Ack=1458 Win=227 Len=0 TSval=929856 TSecr=812618,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688401719187,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,38.2218039357,fakeSensor2/sound,32,1
1517688401719213,66,1883  >  52588 [ACK] Seq=1 Ack=1325 Win=227 Len=0 TSval=929965 TSecr=1143257,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688402716343,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,69.4385436401,fakeSensor3/sound,32,1
1517688402716377,66,1883  >  59662 [ACK] Seq=3 Ack=1492 Win=227 Len=0 TSval=930214 TSecr=812976,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688402915370,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,37.7940209579,fakeSensor2/sound,32,1
1517688402915390,66,1883  >  52588 [ACK] Seq=1 Ack=1359 Win=227 Len=0 TSval=930264 TSecr=1143556,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688403459559,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,28.2066561018,fakeSensor3/sound,32,1
1517688403459593,66,1883  >  59662 [ACK] Seq=3 Ack=1526 Win=227 Len=0 TSval=930400 TSecr=813162,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688403852584,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,103.241506963,fakeSensor2/sound,32,1
1517688403852602,66,1883  >  52588 [ACK] Seq=1 Ack=1393 Win=227 Len=0 TSval=930498 TSecr=1143790,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688404775377,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,103.572663386,fakeSensor2/sound,32,1
1517688404775397,66,1883  >  52588 [ACK] Seq=1 Ack=1427 Win=227 Len=0 TSval=930729 TSecr=1144021,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688404905555,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,21.5072211102,fakeSensor3/sound,32,1
1517688404905581,66,1883  >  59662 [ACK] Seq=3 Ack=1560 Win=227 Len=0 TSval=930762 TSecr=813523,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688405479935,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,35.7055809137,fakeSensor2/sound,32,1
1517688405479975,66,1883  >  52588 [ACK] Seq=1 Ack=1461 Win=227 Len=0 TSval=930905 TSecr=1144197,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688406009922,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,116.017149594,fakeSensor3/sound,32,1
1517688406009947,66,1883  >  59662 [ACK] Seq=3 Ack=1594 Win=227 Len=0 TSval=931038 TSecr=813800,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688406026984,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,57.6752713228,fakeSensor2/sound,32,1
1517688406027010,66,1883  >  52588 [ACK] Seq=1 Ack=1495 Win=227 Len=0 TSval=931042 TSecr=1144334,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688407719940,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,57.2340317895,fakeSensor2/sound,32,1
1517688407719982,66,1883  >  52588 [ACK] Seq=1 Ack=1529 Win=227 Len=0 TSval=931465 TSecr=1144757,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688407736827,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,77.0037122852,fakeSensor3/sound,32,1
1517688407736859,66,1883  >  59662 [ACK] Seq=3 Ack=1628 Win=227 Len=0 TSval=931469 TSecr=814231,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688408748800,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,107.787698661,fakeSensor3/sound,32,1
1517688408748862,66,1883  >  59662 [ACK] Seq=3 Ack=1662 Win=227 Len=0 TSval=931722 TSecr=814484,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688409475122,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,100.80221237,fakeSensor2/sound,31,1
1517688409475186,66,1883  >  52588 [ACK] Seq=1 Ack=1562 Win=227 Len=0 TSval=931904 TSecr=1145196,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688409507150,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,25.480561716,fakeSensor3/sound,31,1
1517688409507187,66,1883  >  59662 [ACK] Seq=3 Ack=1695 Win=227 Len=0 TSval=931912 TSecr=814674,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688410323983,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,109.796357768,fakeSensor3/sound,32,1
1517688410324001,66,1883  >  59662 [ACK] Seq=3 Ack=1729 Win=227 Len=0 TSval=932116 TSecr=814878,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688410652361,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,89.8777333528,fakeSensor2/sound,32,1
1517688410652394,66,1883  >  52588 [ACK] Seq=1 Ack=1596 Win=227 Len=0 TSval=932198 TSecr=1145490,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688410970550,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,119.080546281,fakeSensor3/sound,32,1
1517688410970589,66,1883  >  59662 [ACK] Seq=3 Ack=1763 Win=227 Len=0 TSval=932278 TSecr=815040,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688411717213,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,58.8963216793,fakeSensor3/sound,32,1
1517688411717234,66,1883  >  59662 [ACK] Seq=3 Ack=1797 Win=227 Len=0 TSval=932465 TSecr=815226,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688412088072,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,39.8976201836,fakeSensor2/sound,32,1
1517688412088109,66,1883  >  52588 [ACK] Seq=1 Ack=1630 Win=227 Len=0 TSval=932557 TSecr=1145849,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688412407984,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,95.5858580918,fakeSensor3/sound,32,1
1517688412408023,66,1883  >  59662 [ACK] Seq=3 Ack=1831 Win=227 Len=0 TSval=932637 TSecr=815399,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688413090502,68,Ping Request,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0xc0,-1,-1,0,1
1517688413090523,66,1883  >  52588 [ACK] Seq=1 Ack=1632 Win=227 Len=0 TSval=932808 TSecr=1146100,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688413090603,68,Ping Response,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,MQTT,1883,52588,0x018,227,-1,-1,0xd0,-1,-1,0,1
1517688413090696,66,52588  >  1883 [ACK] Seq=1632 Ack=3 Win=229 Len=0 TSval=1146100 TSecr=932808,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,TCP,52588,1883,0x010,229,-1,-1,-1,-1,-1,-1,1
1517688413369794,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,45.3956041092,fakeSensor3/sound,32,1
1517688413369809,66,1883  >  59662 [ACK] Seq=3 Ack=1865 Win=227 Len=0 TSval=932878 TSecr=815640,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688413597468,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,107.336284309,fakeSensor2/sound,32,1
1517688413637269,66,1883  >  52588 [ACK] Seq=3 Ack=1666 Win=227 Len=0 TSval=932945 TSecr=1146226,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688413908297,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,88.6193366985,fakeSensor3/sound,32,1
1517688413908316,66,1883  >  59662 [ACK] Seq=3 Ack=1899 Win=227 Len=0 TSval=933012 TSecr=815774,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688414299205,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,74.3232371844,fakeSensor2/sound,32,1
1517688414299234,66,1883  >  52588 [ACK] Seq=3 Ack=1700 Win=227 Len=0 TSval=933110 TSecr=1146402,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688415162711,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,50.6524514051,fakeSensor2/sound,32,1
1517688415162733,66,1883  >  52588 [ACK] Seq=3 Ack=1734 Win=227 Len=0 TSval=933326 TSecr=1146618,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517688415244835,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,67.2858186949,fakeSensor3/sound,32,1
